Anio	Mes	Estado	Lluvia
2002	Ago	Querétaro	73.7
2002	Ago	Quintana.Roo	110.4
2002	Ago	San.Luis.Potosí	49.6
2002	Ago	Sinaloa	136.2
2002	Ago	Sonora	65.7
2002	Ago	Tabasco	170.9
2002	Ago	Tamaulipas	45.1
2002	Ago	Tlaxcala	74.5
2002	Ago	Veracruz	180.8
2002	Ago	Yucatán	85.7
2002	Ago	Zacatecas	121.5
2002	Ago	Nacional	99.2
2002	Sep	Aguascalientes	112.5
2002	Sep	Baja.California	6.7
2002	Sep	Baja.California.Sur	28
2002	Sep	Campeche	484.3
2002	Sep	Ciudad.de.México	191
2002	Sep	Coahuila	70.2
2002	Sep	Colima	229.2
2002	Sep	Chiapas	437.1
2002	Sep	Chihuahua	36.6
2002	Sep	Durango	83
2002	Sep	Guanajuato	166.6
2002	Sep	Guerrero	321.2
2002	Sep	Hidalgo	206.3
2002	Sep	Jalisco	166.9
2002	Sep	Estado.de.México	191.1
2002	Sep	Michoacán	176.5
2002	Sep	Morelos	303.6
2002	Sep	Nayarit	335.1
2002	Sep	Nuevo.León	310.4
2002	Sep	Oaxaca	309
2002	Sep	Puebla	273.9
2002	Sep	Querétaro	108.4
2002	Sep	Quintana.Roo	256.9
2002	Sep	San.Luis.Potosí	234.6
2002	Sep	Sinaloa	169.2
2002	Sep	Sonora	41.5
2002	Sep	Tabasco	362.4
2002	Sep	Tamaulipas	244
2002	Sep	Tlaxcala	194.4
2002	Sep	Veracruz	209
2002	Sep	Yucatán	297.8
2002	Sep	Zacatecas	107.8
2002	Sep	Nacional	168.3
2002	Oct	Aguascalientes	51.3
2002	Oct	Baja.California	0.3
2002	Oct	Baja.California.Sur	7.2
2002	Oct	Campeche	122.5
2002	Oct	Ciudad.de.México	88.4
2002	Oct	Coahuila	113.8
2002	Oct	Colima	174
2002	Oct	Chiapas	221.5
2002	Oct	Chihuahua	22.3
2002	Oct	Durango	34.3
2002	Oct	Guanajuato	49.6
2002	Oct	Guerrero	67.2
2002	Oct	Hidalgo	83.2
2002	Oct	Jalisco	61.6
2002	Oct	Estado.de.México	72.9
2002	Oct	Michoacán	84.1
2002	Oct	Morelos	90.2
2002	Oct	Nayarit	115.6
2002	Oct	Nuevo.León	114.9
2002	Oct	Oaxaca	146.8
2002	Oct	Puebla	172.9
2002	Oct	Querétaro	73.5
2002	Oct	Quintana.Roo	164.2
2002	Oct	San.Luis.Potosí	126.7
2002	Oct	Sinaloa	25.1
2002	Oct	Sonora	1.9
2002	Oct	Tabasco	168.7
2002	Oct	Tamaulipas	174.5
2002	Oct	Tlaxcala	73.1
2002	Oct	Veracruz	201.4
2002	Oct	Yucatán	82.2
2002	Oct	Zacatecas	58.4
2002	Oct	Nacional	81.7
2002	Nov	Aguascalientes	19.2
2002	Nov	Baja.California	10.5
2002	Nov	Baja.California.Sur	13.5
2002	Nov	Campeche	72.3
2002	Nov	Ciudad.de.México	23.4
2002	Nov	Coahuila	17.6
2002	Nov	Colima	76.4
2002	Nov	Chiapas	158.9
2002	Nov	Chihuahua	2.7
2002	Nov	Durango	23.7
2002	Nov	Guanajuato	41.5
2002	Nov	Guerrero	123.1
2002	Nov	Hidalgo	44.7
2002	Nov	Jalisco	31
2002	Nov	Estado.de.México	37.2
2002	Nov	Michoacán	77.4
2002	Nov	Morelos	29.5
2002	Nov	Nayarit	26.7
2002	Nov	Nuevo.León	11.9
2002	Nov	Oaxaca	116.1
2002	Nov	Puebla	61.3
2002	Nov	Querétaro	32.1
2002	Nov	Quintana.Roo	227.1
2002	Nov	San.Luis.Potosí	38.9
2002	Nov	Sinaloa	7.6
2002	Nov	Sonora	7.6
2002	Nov	Tabasco	361.5
2002	Nov	Tamaulipas	66.3
2002	Nov	Tlaxcala	13.5
2002	Nov	Veracruz	141.6
2002	Nov	Yucatán	22
2002	Nov	Zacatecas	18.6
2002	Nov	Nacional	44.1
2002	Dic	Aguascalientes	0
2002	Dic	Baja.California	34.3
2002	Dic	Baja.California.Sur	7
2002	Dic	Campeche	51.1
2002	Dic	Ciudad.de.México	0.7
2002	Dic	Coahuila	2.6
2002	Dic	Colima	0.1
2002	Dic	Chiapas	66.5
2002	Dic	Chihuahua	18.9
2002	Dic	Durango	0.3
2002	Dic	Guanajuato	0.3
2002	Dic	Guerrero	0.1
2002	Dic	Hidalgo	7.8
2002	Dic	Jalisco	0.5
2002	Dic	Estado.de.México	0.3
2002	Dic	Michoacán	2.1
2002	Dic	Morelos	0
2002	Dic	Nayarit	2.2
2002	Dic	Nuevo.León	1.4
2002	Dic	Oaxaca	20.8
2002	Dic	Puebla	12.3
2002	Dic	Querétaro	1.2
2002	Dic	Quintana.Roo	101.8
2002	Dic	San.Luis.Potosí	9.7
2002	Dic	Sinaloa	11.7
2002	Dic	Sonora	26.2
2002	Dic	Tabasco	154.2
2002	Dic	Tamaulipas	1.2
2002	Dic	Tlaxcala	0.1
2002	Dic	Veracruz	41.5
2002	Dic	Yucatán	27.9
2002	Dic	Zacatecas	0.1
2002	Dic	Nacional	16.8
2003	Ene	Aguascalientes	4.9
2003	Ene	Baja.California	2.1
2003	Ene	Baja.California.Sur	2.1
2003	Ene	Campeche	8.8
2003	Ene	Ciudad.de.México	0.3
2003	Ene	Coahuila	8.8
2003	Ene	Colima	0.7
2003	Ene	Chiapas	23.9
2003	Ene	Chihuahua	6.8
2003	Ene	Durango	7
2003	Ene	Guanajuato	15
2003	Ene	Guerrero	0.3
2003	Ene	Hidalgo	15
2003	Ene	Jalisco	2.7
2003	Ene	Estado.de.México	2.1
2003	Ene	Michoacán	10.7
2003	Ene	Morelos	0
2003	Ene	Nayarit	0.2
2003	Ene	Nuevo.León	26.6
2003	Ene	Oaxaca	42.6
2003	Ene	Puebla	33.8
2003	Ene	Querétaro	6.4
2003	Ene	Quintana.Roo	31.6
2003	Ene	San.Luis.Potosí	25.3
2003	Ene	Sinaloa	0.6
2003	Ene	Sonora	0.7
2003	Ene	Tabasco	78.4
2003	Ene	Tamaulipas	14.5
2003	Ene	Tlaxcala	0
2003	Ene	Veracruz	56.6
2003	Ene	Yucatán	5.1
2003	Ene	Zacatecas	3.1
2003	Ene	Nacional	13
2003	Feb	Aguascalientes	1.2
2003	Feb	Baja.California	14.3
2003	Feb	Baja.California.Sur	14.3
2003	Feb	Campeche	17
2003	Feb	Ciudad.de.México	1.5
2003	Feb	Coahuila	17
2003	Feb	Colima	0
2003	Feb	Chiapas	13.5
2003	Feb	Chihuahua	28.8
2003	Feb	Durango	11.7
2003	Feb	Guanajuato	3
2003	Feb	Guerrero	0
2003	Feb	Hidalgo	7.2
2003	Feb	Jalisco	1.6
2003	Feb	Estado.de.México	0.7
2003	Feb	Michoacán	0.9
2003	Feb	Morelos	0
2003	Feb	Nayarit	8.5
2003	Feb	Nuevo.León	7.7
2003	Feb	Oaxaca	9.5
2003	Feb	Puebla	8
2003	Feb	Querétaro	0.2
2003	Feb	Quintana.Roo	108.3
2003	Feb	San.Luis.Potosí	7.2
2003	Feb	Sinaloa	23.4
2003	Feb	Sonora	37.5
2003	Feb	Tabasco	36.3
2003	Feb	Tamaulipas	12.5
2003	Feb	Tlaxcala	0
2003	Feb	Veracruz	13.4
2003	Feb	Yucatán	11.1
2003	Feb	Zacatecas	5.3
2003	Feb	Nacional	18.9
2003	Mar	Aguascalientes	0
2003	Mar	Baja.California	1.5
2003	Mar	Baja.California.Sur	1.5
2003	Mar	Campeche	9.7
2003	Mar	Ciudad.de.México	14
2003	Mar	Coahuila	9.7
2003	Mar	Colima	0.5
2003	Mar	Chiapas	35.6
2003	Mar	Chihuahua	0.8
2003	Mar	Durango	0.1
2003	Mar	Guanajuato	0.1
2003	Mar	Guerrero	1.4
2003	Mar	Hidalgo	4.1
2003	Mar	Jalisco	0.1
2003	Mar	Estado.de.México	5
2003	Mar	Michoacán	0.4
2003	Mar	Morelos	6.1
2003	Mar	Nayarit	0
2003	Mar	Nuevo.León	13.8
2003	Mar	Oaxaca	17
2003	Mar	Puebla	14.9
2003	Mar	Querétaro	0.3
2003	Mar	Quintana.Roo	41
2003	Mar	San.Luis.Potosí	7.2
2003	Mar	Sinaloa	1.3
2003	Mar	Sonora	6.1
2003	Mar	Tabasco	64.7
2003	Mar	Tamaulipas	23.7
2003	Mar	Tlaxcala	10.3
2003	Mar	Veracruz	21.5
2003	Mar	Yucatán	56.2
2003	Mar	Zacatecas	0
2003	Mar	Nacional	12.5
2003	Abr	Aguascalientes	0.7
2003	Abr	Baja.California	0.2
2003	Abr	Baja.California.Sur	0.2
2003	Abr	Campeche	7.3
2003	Abr	Ciudad.de.México	16.8
2003	Abr	Coahuila	7.3
2003	Abr	Colima	0
2003	Abr	Chiapas	26.5
2003	Abr	Chihuahua	3.4
2003	Abr	Durango	2
2003	Abr	Guanajuato	2.1
2003	Abr	Guerrero	1.5
2003	Abr	Hidalgo	21.3
2003	Abr	Jalisco	0.4
2003	Abr	Estado.de.México	14.5
2003	Abr	Michoacán	9.9
2003	Abr	Morelos	0.8
2003	Abr	Nayarit	0
2003	Abr	Nuevo.León	18.1
2003	Abr	Oaxaca	9.8
2003	Abr	Puebla	34.3
2003	Abr	Querétaro	9
2003	Abr	Quintana.Roo	26.6
2003	Abr	San.Luis.Potosí	20.3
2003	Abr	Sinaloa	1.3
2003	Abr	Sonora	2
2003	Abr	Tabasco	22.6
2003	Abr	Tamaulipas	18.6
2003	Abr	Tlaxcala	34.6
2003	Abr	Veracruz	34.1
2003	Abr	Yucatán	28.7
2003	Abr	Zacatecas	1.3
2003	Abr	Nacional	10.1
2003	May	Aguascalientes	10.2
2003	May	Baja.California	0
2003	May	Baja.California.Sur	0
2003	May	Campeche	56.4
2003	May	Ciudad.de.México	17
2003	May	Coahuila	56.4
2003	May	Colima	2.9
2003	May	Chiapas	145.4
2003	May	Chihuahua	11
2003	May	Durango	10.8
2003	May	Guanajuato	31.1
2003	May	Guerrero	16.7
2003	May	Hidalgo	32.9
2003	May	Jalisco	11.4
2003	May	Estado.de.México	17.6
2003	May	Michoacán	18.8
2003	May	Morelos	24.2
2003	May	Nayarit	0
2003	May	Nuevo.León	68.3
2003	May	Oaxaca	39.2
2003	May	Puebla	64.8
2003	May	Querétaro	18.4
2003	May	Quintana.Roo	67
2003	May	San.Luis.Potosí	39.3
2003	May	Sinaloa	0.3
2003	May	Sonora	2.2
2003	May	Tabasco	120.9
2003	May	Tamaulipas	38.5
2003	May	Tlaxcala	56.8
2003	May	Veracruz	59.7
2003	May	Yucatán	40
2003	May	Zacatecas	13.2
2003	May	Nacional	34.3
2003	Jun	Aguascalientes	88.3
2003	Jun	Baja.California	0
2003	Jun	Baja.California.Sur	0
2003	Jun	Campeche	45.7
2003	Jun	Ciudad.de.México	194.7
2003	Jun	Coahuila	45.7
2003	Jun	Colima	190
2003	Jun	Chiapas	314.6
2003	Jun	Chihuahua	36.4
2003	Jun	Durango	61.5
2003	Jun	Guanajuato	141.3
2003	Jun	Guerrero	251
2003	Jun	Hidalgo	106.9
2003	Jun	Jalisco	150.9
2003	Jun	Estado.de.México	154.7
2003	Jun	Michoacán	143.9
2003	Jun	Morelos	260.2
2003	Jun	Nayarit	85.8
2003	Jun	Nuevo.León	79.4
2003	Jun	Oaxaca	346.6
2003	Jun	Puebla	233.5
2003	Jun	Querétaro	98.1
2003	Jun	Quintana.Roo	346.5
2003	Jun	San.Luis.Potosí	60.7
2003	Jun	Sinaloa	16.8
2003	Jun	Sonora	10
2003	Jun	Tabasco	217.4
2003	Jun	Tamaulipas	89
2003	Jun	Tlaxcala	176.3
2003	Jun	Veracruz	208.7
2003	Jun	Yucatán	175.8
2003	Jun	Zacatecas	100.3
2003	Jun	Nacional	115
2003	Jul	Aguascalientes	178.9
2003	Jul	Baja.California	18.5
2003	Jul	Baja.California.Sur	18.5
2003	Jul	Campeche	95.3
2003	Jul	Ciudad.de.México	146.4
2003	Jul	Coahuila	95.3
2003	Jul	Colima	125.8
2003	Jul	Chiapas	232.9
2003	Jul	Chihuahua	94.1
2003	Jul	Durango	101.2
2003	Jul	Guanajuato	236.1
2003	Jul	Guerrero	195.4
2003	Jul	Hidalgo	89.5
2003	Jul	Jalisco	192.5
2003	Jul	Estado.de.México	130.7
2003	Jul	Michoacán	212
2003	Jul	Morelos	127.2
2003	Jul	Nayarit	212.9
2003	Jul	Nuevo.León	68.7
2003	Jul	Oaxaca	256.3
2003	Jul	Puebla	201.7
2003	Jul	Querétaro	151.9
2003	Jul	Quintana.Roo	154.1
2003	Jul	San.Luis.Potosí	135
2003	Jul	Sinaloa	129.8
2003	Jul	Sonora	69.5
2003	Jul	Tabasco	143.5
2003	Jul	Tamaulipas	112.2
2003	Jul	Tlaxcala	59.1
2003	Jul	Veracruz	256.4
2003	Jul	Yucatán	122.5
2003	Jul	Zacatecas	136.1
2003	Jul	Nacional	133.8
2003	Ago	Aguascalientes	112.7
2003	Ago	Baja.California	161.5
2003	Ago	Baja.California.Sur	161.5
2003	Ago	Campeche	42.1
2003	Ago	Ciudad.de.México	146.2
2003	Ago	Coahuila	42.1
2003	Ago	Colima	153.1
2003	Ago	Chiapas	309.8
2003	Ago	Chihuahua	73.8
2003	Ago	Durango	64.2
2003	Ago	Guanajuato	174.4
2003	Ago	Guerrero	192.7
2003	Ago	Hidalgo	96.7
2003	Ago	Jalisco	134.4
2003	Ago	Estado.de.México	141.8
2003	Ago	Michoacán	187.7
2003	Ago	Morelos	206.1
2003	Ago	Nayarit	244.7
2003	Ago	Nuevo.León	80.2
2003	Ago	Oaxaca	178.1
2003	Ago	Puebla	283.5
2003	Ago	Querétaro	173.5
2003	Ago	Quintana.Roo	169.5
2003	Ago	San.Luis.Potosí	124.3
2003	Ago	Sinaloa	147.9
2003	Ago	Sonora	85.9
2003	Ago	Tabasco	270.5
2003	Ago	Tamaulipas	105.2
2003	Ago	Tlaxcala	101.5
2003	Ago	Veracruz	213.2
2003	Ago	Yucatán	132.4
2003	Ago	Zacatecas	106.1
2003	Ago	Nacional	133.7
2003	Sep	Aguascalientes	130.4
2003	Sep	Baja.California	122.6
2003	Sep	Baja.California.Sur	122.6
2003	Sep	Campeche	117.8
2003	Sep	Ciudad.de.México	163.5
2003	Sep	Coahuila	117.8
2003	Sep	Colima	183.1
2003	Sep	Chiapas	371.5
2003	Sep	Chihuahua	47.7
2003	Sep	Durango	129.4
2003	Sep	Guanajuato	242.4
2003	Sep	Guerrero	237.8
2003	Sep	Hidalgo	151.6
2003	Sep	Jalisco	171
2003	Sep	Estado.de.México	161
2003	Sep	Michoacán	210
2003	Sep	Morelos	326
2003	Sep	Nayarit	413.7
2003	Sep	Nuevo.León	228.1
2003	Sep	Oaxaca	303.4
2003	Sep	Puebla	431.8
2003	Sep	Querétaro	273.8
2003	Sep	Quintana.Roo	194.7
2003	Sep	San.Luis.Potosí	253
2003	Sep	Sinaloa	180.4
2003	Sep	Sonora	68.9
2003	Sep	Tabasco	234.9
2003	Sep	Tamaulipas	259.3
2003	Sep	Tlaxcala	108
2003	Sep	Veracruz	380.2
2003	Sep	Yucatán	99.3
2003	Sep	Zacatecas	132.7
2003	Sep	Nacional	172.8
2003	Oct	Aguascalientes	38.5
2003	Oct	Baja.California	7.6
2003	Oct	Baja.California.Sur	7.6
2003	Oct	Campeche	84.5
2003	Oct	Ciudad.de.México	56.2
2003	Oct	Coahuila	84.5
2003	Oct	Colima	221
2003	Oct	Chiapas	253.4
2003	Oct	Chihuahua	67.6
2003	Oct	Durango	46.9
2003	Oct	Guanajuato	68.5
2003	Oct	Guerrero	135.1
2003	Oct	Hidalgo	77.3
2003	Oct	Jalisco	66
2003	Oct	Estado.de.México	65.4
2003	Oct	Michoacán	67.8
2003	Oct	Morelos	128.4
2003	Oct	Nayarit	53.1
2003	Oct	Nuevo.León	140.3
2003	Oct	Oaxaca	186.6
2003	Oct	Puebla	202.5
2003	Oct	Querétaro	69
2003	Oct	Quintana.Roo	238.9
2003	Oct	San.Luis.Potosí	168.7
2003	Oct	Sinaloa	26.7
2003	Oct	Sonora	20.5
2003	Oct	Tabasco	331
2003	Oct	Tamaulipas	176
2003	Oct	Tlaxcala	59.5
2003	Oct	Veracruz	232.9
2003	Oct	Yucatán	111.9
2003	Oct	Zacatecas	46.5
2003	Oct	Nacional	107.7
2003	Nov	Aguascalientes	1.4
2003	Nov	Baja.California	1.6
2003	Nov	Baja.California.Sur	1.6
2003	Nov	Campeche	5.2
2003	Nov	Ciudad.de.México	11.3
2003	Nov	Coahuila	5.2
2003	Nov	Colima	0
2003	Nov	Chiapas	155.4
2003	Nov	Chihuahua	4.4
2003	Nov	Durango	1.7
2003	Nov	Guanajuato	7.3
2003	Nov	Guerrero	8.2
2003	Nov	Hidalgo	19
2003	Nov	Jalisco	4.9
2003	Nov	Estado.de.México	14.5
2003	Nov	Michoacán	10.2
2003	Nov	Morelos	20.6
2003	Nov	Nayarit	0
2003	Nov	Nuevo.León	17.7
2003	Nov	Oaxaca	67
2003	Nov	Puebla	60.1
2003	Nov	Querétaro	2.6
2003	Nov	Quintana.Roo	127.9
2003	Nov	San.Luis.Potosí	24.6
2003	Nov	Sinaloa	2.4
2003	Nov	Sonora	5.3
2003	Nov	Tabasco	436.5
2003	Nov	Tamaulipas	18.7
2003	Nov	Tlaxcala	10.4
2003	Nov	Veracruz	149.4
2003	Nov	Yucatán	52.2
2003	Nov	Zacatecas	1.5
2003	Nov	Nacional	33.8
2003	Dic	Aguascalientes	0
2003	Dic	Baja.California	1.9
2003	Dic	Baja.California.Sur	1.9
2003	Dic	Campeche	1.9
2003	Dic	Ciudad.de.México	0.1
2003	Dic	Coahuila	1.9
2003	Dic	Colima	0
2003	Dic	Chiapas	53.1
2003	Dic	Chihuahua	0
2003	Dic	Durango	0
2003	Dic	Guanajuato	0.1
2003	Dic	Guerrero	0.4
2003	Dic	Hidalgo	2.5
2003	Dic	Jalisco	0
2003	Dic	Estado.de.México	0
2003	Dic	Michoacán	0
2003	Dic	Morelos	0
2003	Dic	Nayarit	0
2003	Dic	Nuevo.León	15.4
2003	Dic	Oaxaca	10.5
2003	Dic	Puebla	27.1
2003	Dic	Querétaro	0.1
2003	Dic	Quintana.Roo	46.5
2003	Dic	San.Luis.Potosí	10.3
2003	Dic	Sinaloa	0
2003	Dic	Sonora	1.3
2003	Dic	Tabasco	119.4
2003	Dic	Tamaulipas	5.6
2003	Dic	Tlaxcala	0.5
2003	Dic	Veracruz	48.5
2003	Dic	Yucatán	16.3
2003	Dic	Zacatecas	0.1
2003	Dic	Nacional	10.5
2004	Ene	Aguascalientes	32.1
2004	Ene	Baja.California	10.2
2004	Ene	Baja.California.Sur	37.4
2004	Ene	Campeche	9.1
2004	Ene	Ciudad.de.México	25.5
2004	Ene	Coahuila	19
2004	Ene	Colima	41.6
2004	Ene	Chiapas	45.7
2004	Ene	Chihuahua	38.4
2004	Ene	Durango	43.5
2004	Ene	Guanajuato	35.6
2004	Ene	Guerrero	47.6
2004	Ene	Hidalgo	7.2
2004	Ene	Jalisco	33.4
2004	Ene	Estado.de.México	16.1
2004	Ene	Michoacán	30.4
2004	Ene	Morelos	26.6
2004	Ene	Nayarit	70.5
2004	Ene	Nuevo.León	14.2
2004	Ene	Oaxaca	20.9
2004	Ene	Puebla	29.4
2004	Ene	Querétaro	19.1
2004	Ene	Quintana.Roo	8.6
2004	Ene	San.Luis.Potosí	18.6
2004	Ene	Sinaloa	77.2
2004	Ene	Sonora	33.8
2004	Ene	Tabasco	168.8
2004	Ene	Tamaulipas	30.5
2004	Ene	Tlaxcala	10.7
2004	Ene	Veracruz	44.6
2004	Ene	Yucatán	7.8
2004	Ene	Zacatecas	34
2004	Ene	Nacional	33.4
2004	Feb	Aguascalientes	1.4
2004	Feb	Baja.California	82.3
2004	Feb	Baja.California.Sur	5.4
2004	Feb	Campeche	62.4
2004	Feb	Ciudad.de.México	0.1
2004	Feb	Coahuila	15.6
2004	Feb	Colima	0
2004	Feb	Chiapas	42.3
2004	Feb	Chihuahua	18.7
2004	Feb	Durango	6.7
2004	Feb	Guanajuato	0.2
2004	Feb	Guerrero	0
2004	Feb	Hidalgo	3.6
2004	Feb	Jalisco	0.3
2004	Feb	Estado.de.México	0
2004	Feb	Michoacán	0
2004	Feb	Morelos	0
2004	Feb	Nayarit	2
2004	Feb	Nuevo.León	12.2
2004	Feb	Oaxaca	22.7
2004	Feb	Puebla	8.7
2004	Feb	Querétaro	0
2004	Feb	Quintana.Roo	52.7
2004	Feb	San.Luis.Potosí	5.1
2004	Feb	Sinaloa	14.8
2004	Feb	Sonora	9
2004	Feb	Tabasco	108.6
2004	Feb	Tamaulipas	9.7
2004	Feb	Tlaxcala	1.3
2004	Feb	Veracruz	28.1
2004	Feb	Yucatán	24.6
2004	Feb	Zacatecas	2.8
2004	Feb	Nacional	18.1
2004	Mar	Aguascalientes	31.6
2004	Mar	Baja.California	12.9
2004	Mar	Baja.California.Sur	4.4
2004	Mar	Campeche	19.2
2004	Mar	Ciudad.de.México	23
2004	Mar	Coahuila	70.1
2004	Mar	Colima	3
2004	Mar	Chiapas	31.1
2004	Mar	Chihuahua	36.5
2004	Mar	Durango	30.1
2004	Mar	Guanajuato	21.6
2004	Mar	Guerrero	7.4
2004	Mar	Hidalgo	35
2004	Mar	Jalisco	9.9
2004	Mar	Estado.de.México	0
2004	Mar	Michoacán	11.6
2004	Mar	Morelos	4.3
2004	Mar	Nayarit	0.3
2004	Mar	Nuevo.León	85.3
2004	Mar	Oaxaca	26.4
2004	Mar	Puebla	66.2
2004	Mar	Querétaro	28.5
2004	Mar	Quintana.Roo	62
2004	Mar	San.Luis.Potosí	0
2004	Mar	Sinaloa	11.3
2004	Mar	Sonora	13.6
2004	Mar	Tabasco	85.2
2004	Mar	Tamaulipas	59.3
2004	Mar	Tlaxcala	33.4
2004	Mar	Veracruz	69.1
2004	Mar	Yucatán	11.2
2004	Mar	Zacatecas	33.2
2004	Mar	Nacional	32
2004	Abr	Aguascalientes	0
2004	Abr	Baja.California	5.4
2004	Abr	Baja.California.Sur	0
2004	Abr	Campeche	8.7
2004	Abr	Ciudad.de.México	18.9
2004	Abr	Coahuila	81.6
2004	Abr	Colima	0
2004	Abr	Chiapas	42.8
2004	Abr	Chihuahua	25.5
2004	Abr	Durango	7.4
2004	Abr	Guanajuato	4.4
2004	Abr	Guerrero	2.2
2004	Abr	Hidalgo	49.9
2004	Abr	Jalisco	0.2
2004	Abr	Estado.de.México	11.4
2004	Abr	Michoacán	0.6
2004	Abr	Morelos	5.4
2004	Abr	Nayarit	0
2004	Abr	Nuevo.León	123.9
2004	Abr	Oaxaca	66
2004	Abr	Puebla	76.4
2004	Abr	Querétaro	9
2004	Abr	Quintana.Roo	55.4
2004	Abr	San.Luis.Potosí	33.6
2004	Abr	Sinaloa	1.3
2004	Abr	Sonora	14.7
2004	Abr	Tabasco	122.6
2004	Abr	Tamaulipas	101.3
2004	Abr	Tlaxcala	45.9
2004	Abr	Veracruz	71.1
2004	Abr	Yucatán	69.9
2004	Abr	Zacatecas	1.4
2004	Abr	Nacional	35.1
2004	May	Aguascalientes	46.8
2004	May	Baja.California	0
2004	May	Baja.California.Sur	0
2004	May	Campeche	184.1
2004	May	Ciudad.de.México	48.2
2004	May	Coahuila	25.1
2004	May	Colima	10.3
2004	May	Chiapas	193.8
2004	May	Chihuahua	3.4
2004	May	Durango	9.1
2004	May	Guanajuato	61.7
2004	May	Guerrero	107.4
2004	May	Hidalgo	59.7
2004	May	Jalisco	46.7
2004	May	Estado.de.México	60.4
2004	May	Michoacán	57.5
2004	May	Morelos	62.7
2004	May	Nayarit	1.7
2004	May	Nuevo.León	27.7
2004	May	Oaxaca	87.4
2004	May	Puebla	93.8
2004	May	Querétaro	58.4
2004	May	Quintana.Roo	115.2
2004	May	San.Luis.Potosí	84.6
2004	May	Sinaloa	0.2
2004	May	Sonora	2.6
2004	May	Tabasco	252.8
2004	May	Tamaulipas	76.7
2004	May	Tlaxcala	93.8
2004	May	Veracruz	143.4
2004	May	Yucatán	104.9
2004	May	Zacatecas	38.6
2004	May	Nacional	53.2
2004	Jun	Aguascalientes	216.3
2004	Jun	Baja.California	0
2004	Jun	Baja.California.Sur	0
2004	Jun	Campeche	118.4
2004	Jun	Ciudad.de.México	142.3
2004	Jun	Coahuila	85.6
2004	Jun	Colima	157.4
2004	Jun	Chiapas	250.2
2004	Jun	Chihuahua	74.9
2004	Jun	Durango	78.9
2004	Jun	Guanajuato	199.8
2004	Jun	Guerrero	216.9
2004	Jun	Hidalgo	159.9
2004	Jun	Jalisco	273.1
2004	Jun	Estado.de.México	176.9
2004	Jun	Michoacán	206.8
2004	Jun	Morelos	234
2004	Jun	Nayarit	223.2
2004	Jun	Nuevo.León	68.2
2004	Jun	Oaxaca	262.7
2004	Jun	Puebla	218.5
2004	Jun	Querétaro	181.3
2004	Jun	Quintana.Roo	249.9
2004	Jun	San.Luis.Potosí	241.2
2004	Jun	Sinaloa	47.5
2004	Jun	Sonora	12.3
2004	Jun	Tabasco	118.8
2004	Jun	Tamaulipas	179.5
2004	Jun	Tlaxcala	129.7
2004	Jun	Veracruz	226.8
2004	Jun	Yucatán	134.6
2004	Jun	Zacatecas	164.7
2004	Jun	Nacional	131.6
2004	Jul	Aguascalientes	128.8
2004	Jul	Baja.California	0
2004	Jul	Baja.California.Sur	18.9
2004	Jul	Campeche	196.2
2004	Jul	Ciudad.de.México	115.7
2004	Jul	Coahuila	46.8
2004	Jul	Colima	205.6
2004	Jul	Chiapas	249.1
2004	Jul	Chihuahua	165.5
2004	Jul	Durango	136.4
2004	Jul	Guanajuato	131.3
2004	Jul	Guerrero	177.2
2004	Jul	Hidalgo	78.3
2004	Jul	Jalisco	153.7
2004	Jul	Estado.de.México	119.8
2004	Jul	Michoacán	155
2004	Jul	Morelos	268.2
2004	Jul	Nayarit	348.1
2004	Jul	Nuevo.León	50.1
2004	Jul	Oaxaca	219.6
2004	Jul	Puebla	187.1
2004	Jul	Querétaro	117.4
2004	Jul	Quintana.Roo	100
2004	Jul	San.Luis.Potosí	106.9
2004	Jul	Sinaloa	187.5
2004	Jul	Sonora	152.3
2004	Jul	Tabasco	123.3
2004	Jul	Tamaulipas	44.7
2004	Jul	Tlaxcala	92.2
2004	Jul	Veracruz	144.2
2004	Jul	Yucatán	197.1
2004	Jul	Zacatecas	102.3
2004	Jul	Nacional	134.6
2004	Ago	Aguascalientes	94
2004	Ago	Baja.California	1.4
2004	Ago	Baja.California.Sur	45.5
2004	Ago	Campeche	160.7
2004	Ago	Ciudad.de.México	144.1
2004	Ago	Coahuila	77.1
2004	Ago	Colima	197.7
2004	Ago	Chiapas	195.7
2004	Ago	Chihuahua	132.1
2004	Ago	Durango	130.3
2004	Ago	Guanajuato	166.3
2004	Ago	Guerrero	220.4
2004	Ago	Hidalgo	96.6
2004	Ago	Jalisco	232.9
2004	Ago	Estado.de.México	155.6
2004	Ago	Michoacán	186.7
2004	Ago	Morelos	238.1
2004	Ago	Nayarit	387
2004	Ago	Nuevo.León	97.7
2004	Ago	Oaxaca	233.6
2004	Ago	Puebla	212.3
2004	Ago	Querétaro	94.6
2004	Ago	Quintana.Roo	52
2004	Ago	San.Luis.Potosí	68.8
2004	Ago	Sinaloa	198.4
2004	Ago	Sonora	103.1
2004	Ago	Tabasco	222.8
2004	Ago	Tamaulipas	61.4
2004	Ago	Tlaxcala	78.3
2004	Ago	Veracruz	200.9
2004	Ago	Yucatán	151.1
2004	Ago	Zacatecas	126.4
2004	Ago	Nacional	137.7
2004	Sep	Aguascalientes	137.4
2004	Sep	Baja.California	0
2004	Sep	Baja.California.Sur	59
2004	Sep	Campeche	211.2
2004	Sep	Ciudad.de.México	150.7
2004	Sep	Coahuila	74.5
